Date	Action	Direction	Protocol	Application/Service	Local IP address	Local hostname	Local port	Remote IP address	Remote hostname	Remote port	ICMP info	Kind
Dec 19, 2016, 8:31:56 AM	DENIED	Outgoing	UDP	Google Chrome	::	::	0	2001:4860:4860::8888	google-public-dns-a.google.com	53		User-defined setting
Dec 19, 2016, 8:31:50 AM	DENIED	Outgoing	UDP	Google Chrome	::	::	0	2001:4860:4860::8888	google-public-dns-a.google.com	53		User-defined setting
Dec 19, 2016, 8:31:20 AM	DENIED	Outgoing	UDP	Google Chrome	::	::	0	2001:4860:4860::8888	google-public-dns-a.google.com	53		User-defined setting
Dec 19, 2016, 8:31:16 AM	DENIED	Outgoing	UDP	Google Chrome	::	::	0	2001:4860:4860::8888	google-public-dns-a.google.com	53		User-defined setting
Dec 19, 2016, 8:31:16 AM	DENIED	Outgoing	UDP	Google Chrome	::	::	0	2001:4860:4860::8888	google-public-dns-a.google.com	53		User-defined setting
Dec 19, 2016, 8:31:07 AM	DENIED	Outgoing	UDP	Google Chrome	::	::	0	2001:4860:4860::8888	google-public-dns-a.google.com	53		User-defined setting
Dec 19, 2016, 8:30:47 AM	DENIED	Outgoing	UDP	Google Chrome	::	::	0	2001:4860:4860::8888	google-public-dns-a.google.com	53		User-defined setting
Dec 19, 2016, 8:30:37 AM	DENIED	Outgoing	UDP	Google Chrome	::	::	0	2001:4860:4860::8888	google-public-dns-a.google.com	53		User-defined setting
Dec 19, 2016, 8:30:37 AM	DENIED	Outgoing	UDP	Google Chrome	::	::	0	2001:4860:4860::8888	google-public-dns-a.google.com	53		User-defined setting
Dec 19, 2016, 8:30:26 AM	DENIED	Incoming	TCP	Port 46814	114.223.15.117	114.223.15.117	46814	222.173.56.75	222.173.56.75	7534		Suspicious Activity
Dec 19, 2016, 8:30:25 AM	DENIED	Incoming	TCP	Port 48943	114.223.15.117	114.223.15.117	48943	118.194.60.217	118.194.60.217	443		Suspicious Activity
Dec 19, 2016, 8:30:17 AM	DENIED	Incoming	TCP	Port 53835	114.223.15.117	114.223.15.117	53835	106.39.204.77	106.39.204.77	80		Suspicious Activity
Dec 19, 2016, 8:30:10 AM	DENIED	Incoming	TCP	Port 48943	114.223.15.117	114.223.15.117	48943	118.194.60.217	118.194.60.217	443		Suspicious Activity
Dec 19, 2016, 8:30:08 AM	DENIED	Incoming	TCP	Remote Login (Telnet)	114.223.15.117	114.223.15.117	23	46.119.39.59	46.119.39.59	39786		User-defined setting
Dec 19, 2016, 8:30:03 AM	DENIED	Incoming	TCP	Port 48943	114.223.15.117	114.223.15.117	48943	118.194.60.217	118.194.60.217	443		Suspicious Activity
Dec 19, 2016, 8:30:02 AM	DENIED	Incoming	TCP	Port 53835	114.223.15.117	114.223.15.117	53835	106.39.204.77	106.39.204.77	80		Suspicious Activity
Dec 19, 2016, 8:30:01 AM	DENIED	Incoming	TCP	Port 46814	114.223.15.117	114.223.15.117	46814	222.173.56.75	222.173.56.75	7534		User-defined setting
Dec 19, 2016, 8:29:59 AM	DENIED	Incoming	TCP	Port 48943	114.223.15.117	114.223.15.117	48943	118.194.60.217	118.194.60.217	443		Suspicious Activity
Dec 19, 2016, 8:29:57 AM	DENIED	Incoming	TCP	Port 48943	114.223.15.117	114.223.15.117	48943	118.194.60.217	118.194.60.217	443		Suspicious Activity
Dec 19, 2016, 8:29:56 AM	DENIED	Incoming	TCP	Port 48943	114.223.15.117	114.223.15.117	48943	118.194.60.217	118.194.60.217	443		Suspicious Activity
Dec 19, 2016, 8:29:56 AM	DENIED	Incoming	TCP	Port 48943	114.223.15.117	114.223.15.117	48943	118.194.60.217	118.194.60.217	443		Suspicious Activity
Dec 19, 2016, 8:29:56 AM	DENIED	Incoming	TCP	Port 48943	114.223.15.117	114.223.15.117	48943	118.194.60.217	118.194.60.217	443		Suspicious Activity
Dec 19, 2016, 8:29:55 AM	DENIED	Outgoing	UDP	Google Chrome	::	::	0	2001:4860:4860::8888	google-public-dns-a.google.com	53		User-defined setting
Dec 19, 2016, 8:29:51 AM	DENIED	Incoming	TCP	Port 53835	114.223.15.117	114.223.15.117	53835	106.39.204.77	106.39.204.77	80		Suspicious Activity
Dec 19, 2016, 8:29:49 AM	DENIED	Incoming	TCP	Port 53835	114.223.15.117	114.223.15.117	53835	106.39.204.77	106.39.204.77	80		Suspicious Activity
Dec 19, 2016, 8:29:48 AM	DENIED	Incoming	TCP	Port 53835	114.223.15.117	114.223.15.117	53835	106.39.204.77	106.39.204.77	80		Suspicious Activity
Dec 19, 2016, 8:29:47 AM	DENIED	Incoming	TCP	Port 53835	114.223.15.117	114.223.15.117	53835	106.39.204.77	106.39.204.77	80		Suspicious Activity
Dec 19, 2016, 8:29:47 AM	DENIED	Incoming	TCP	Port 53835	114.223.15.117	114.223.15.117	53835	106.39.204.77	106.39.204.77	80		Suspicious Activity
Dec 19, 2016, 8:29:37 AM	DENIED	Incoming	TCP	Port 39380	114.223.15.117	114.223.15.117	39380	140.205.33.197	140.205.33.197	443		User-defined setting
Dec 19, 2016, 8:29:36 AM	DENIED	Incoming	TCP	Port 46814	114.223.15.117	114.223.15.117	46814	222.173.56.75	222.173.56.75	7534		User-defined setting
Dec 19, 2016, 8:29:33 AM	DENIED	Incoming	TCP	Port 56769	114.223.15.117	114.223.15.117	56769	106.11.61.13	106.11.61.13	80		Suspicious Activity
Dec 19, 2016, 8:29:32 AM	DENIED	Incoming	TCP	Port 39380	114.223.15.117	114.223.15.117	39380	140.205.33.197	140.205.33.197	443		User-defined setting
Dec 19, 2016, 8:29:31 AM	DENIED	Incoming	TCP	Port 38618	114.223.15.117	114.223.15.117	38618	140.205.203.84	140.205.203.84	80		User-defined setting
Dec 19, 2016, 8:29:30 AM	DENIED	Incoming	TCP	Port 39380	114.223.15.117	114.223.15.117	39380	140.205.33.197	140.205.33.197	443		User-defined setting
Dec 19, 2016, 8:29:29 AM	DENIED	Incoming	TCP	Port 39380	114.223.15.117	114.223.15.117	39380	140.205.33.197	140.205.33.197	443		User-defined setting
Dec 19, 2016, 8:29:28 AM	DENIED	Incoming	TCP	Port 39380	114.223.15.117	114.223.15.117	39380	140.205.33.197	140.205.33.197	443		User-defined setting
Dec 19, 2016, 8:29:28 AM	DENIED	Incoming	TCP	Port 39380	114.223.15.117	114.223.15.117	39380	140.205.33.197	140.205.33.197	443		User-defined setting
Dec 19, 2016, 8:29:21 AM	DENIED	Incoming	TCP	Port 38618	114.223.15.117	114.223.15.117	38618	140.205.203.84	140.205.203.84	80		User-defined setting
Dec 19, 2016, 8:29:19 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:18 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:18 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:18 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:18 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:16 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:16 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:16 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:16 AM	DENIED	Incoming	TCP	Port 38618	114.223.15.117	114.223.15.117	38618	140.205.203.84	140.205.203.84	80		User-defined setting
Dec 19, 2016, 8:29:14 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:14 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:14 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:13 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:13 AM	DENIED	Incoming	TCP	Port 38618	114.223.15.117	114.223.15.117	38618	140.205.203.84	140.205.203.84	80		User-defined setting
Dec 19, 2016, 8:29:13 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:12 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:12 AM	DENIED	Incoming	TCP	Port 38618	114.223.15.117	114.223.15.117	38618	140.205.203.84	140.205.203.84	80		User-defined setting
Dec 19, 2016, 8:29:11 AM	DENIED	Incoming	TCP	Port 38618	114.223.15.117	114.223.15.117	38618	140.205.203.84	140.205.203.84	80		User-defined setting
Dec 19, 2016, 8:29:11 AM	DENIED	Incoming	TCP	Port 46814	114.223.15.117	114.223.15.117	46814	222.173.56.75	222.173.56.75	7534		User-defined setting
Dec 19, 2016, 8:29:11 AM	DENIED	Incoming	TCP	Port 38618	114.223.15.117	114.223.15.117	38618	140.205.203.84	140.205.203.84	80		User-defined setting
Dec 19, 2016, 8:29:10 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:10 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:10 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:10 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:10 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:09 AM	DENIED	Incoming	TCP	Port 56769	114.223.15.117	114.223.15.117	56769	106.11.61.13	106.11.61.13	80		User-defined setting
Dec 19, 2016, 8:29:08 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:08 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:07 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:07 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:07 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:07 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:07 AM	DENIED	Outgoing	UDP	Google Chrome	::	::	0	2001:4860:4860::8888	google-public-dns-a.google.com	53		User-defined setting
Dec 19, 2016, 8:29:05 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:05 AM	DENIED	Incoming	TCP	Remote Login (Telnet)	114.223.15.117	114.223.15.117	23	14.177.57.156	14.177.57.156	44832		User-defined setting
Dec 19, 2016, 8:29:05 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:04 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:04 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:04 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:03 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:03 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:03 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:03 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:03 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:03 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:03 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:02 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:02 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:02 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:02 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:02 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:02 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:02 AM	DENIED	Outgoing	UDP	Google Chrome	::	::	0	2001:4860:4860::8888	google-public-dns-a.google.com	53		User-defined setting
Dec 19, 2016, 8:29:02 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:01 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:01 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:01 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:01 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:01 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:01 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:01 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:01 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:01 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:01 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:00 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:00 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:00 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:00 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:00 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:00 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:00 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:29:00 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:59 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:59 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:59 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:59 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:59 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:59 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:59 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:58 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:58 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:58 AM	DENIED	Incoming	TCP	Port 2323	114.223.15.117	114.223.15.117	2323	176.160.207.20	176.160.207.20	53439		User-defined setting
Dec 19, 2016, 8:28:58 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:58 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:58 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:58 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:58 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:58 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:58 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:57 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:57 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:57 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:57 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:57 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:57 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:57 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:57 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:57 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:56 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:51 AM	DENIED	Outgoing	TCP	akd	0.0.0.0	0.0.0.0	0	17.171.74.166	17.171.74.166	443		User-defined setting
Dec 19, 2016, 8:28:51 AM	DENIED	Incoming	TCP	Port 56769	114.223.15.117	114.223.15.117	56769	106.11.61.13	106.11.61.13	80		User-defined setting
Dec 19, 2016, 8:28:46 AM	DENIED	Incoming	TCP	Port 46814	114.223.15.117	114.223.15.117	46814	222.173.56.75	222.173.56.75	7534		User-defined setting
Dec 19, 2016, 8:28:42 AM	DENIED	Incoming	TCP	Port 56769	114.223.15.117	114.223.15.117	56769	106.11.61.13	106.11.61.13	80		User-defined setting
Dec 19, 2016, 8:28:38 AM	DENIED	Incoming	TCP	Port 1433	114.223.15.117	114.223.15.117	1433	123.56.161.91	123.56.161.91	63549		User-defined setting
Dec 19, 2016, 8:28:37 AM	DENIED	Incoming	TCP	Port 56769	114.223.15.117	114.223.15.117	56769	106.11.61.13	106.11.61.13	80		User-defined setting
Dec 19, 2016, 8:28:35 AM	DENIED	Incoming	TCP	Port 1433	114.223.15.117	114.223.15.117	1433	123.56.161.91	123.56.161.91	63549		User-defined setting
Dec 19, 2016, 8:28:35 AM	DENIED	Incoming	TCP	Port 56769	114.223.15.117	114.223.15.117	56769	106.11.61.13	106.11.61.13	80		User-defined setting
Dec 19, 2016, 8:28:34 AM	DENIED	Outgoing	UDP	Google Chrome	::	::	0	2001:4860:4860::8888	google-public-dns-a.google.com	53		User-defined setting
Dec 19, 2016, 8:28:34 AM	DENIED	Incoming	TCP	Port 56769	114.223.15.117	114.223.15.117	56769	106.11.61.13	106.11.61.13	80		User-defined setting
Dec 19, 2016, 8:28:33 AM	DENIED	Incoming	TCP	Port 56769	114.223.15.117	114.223.15.117	56769	106.11.61.13	106.11.61.13	80		User-defined setting
Dec 19, 2016, 8:28:33 AM	DENIED	Incoming	TCP	Port 56769	114.223.15.117	114.223.15.117	56769	106.11.61.13	106.11.61.13	80		User-defined setting
Dec 19, 2016, 8:28:28 AM	DENIED	Outgoing	UDP	Google Chrome	::	::	0	2001:4860:4860::8888	google-public-dns-a.google.com	53		User-defined setting
Dec 19, 2016, 8:28:21 AM	DENIED	Incoming	TCP	Port 46814	114.223.15.117	114.223.15.117	46814	222.173.56.75	222.173.56.75	7534		User-defined setting
Dec 19, 2016, 8:28:10 AM	DENIED	Outgoing	UDP	Google Chrome	::	::	0	2001:4860:4860::8888	google-public-dns-a.google.com	53		User-defined setting
Dec 19, 2016, 8:28:09 AM	DENIED	Outgoing	UDP	Google Chrome	::	::	0	2001:4860:4860::8888	google-public-dns-a.google.com	53		User-defined setting
Dec 19, 2016, 8:28:07 AM	DENIED	Outgoing	TCP	nsurlsessiond	0.0.0.0	0.0.0.0	0	17.250.120.13	17.250.120.13	443		User-defined setting
Dec 19, 2016, 8:28:06 AM	DENIED	Outgoing	UDP	Google Chrome	::	::	0	2001:4860:4860::8888	google-public-dns-a.google.com	53		User-defined setting
Dec 19, 2016, 8:28:06 AM	DENIED	Outgoing	UDP	Google Chrome	::	::	0	2001:4860:4860::8888	google-public-dns-a.google.com	53		User-defined setting
Dec 19, 2016, 8:28:02 AM	DENIED	Incoming	TCP	Port 1433	114.223.15.117	114.223.15.117	1433	60.175.225.22	60.175.225.22	6000		User-defined setting
Dec 19, 2016, 8:28:01 AM	DENIED	Incoming	TCP	Remote Login (Telnet)	114.223.15.117	114.223.15.117	23	114.223.28.11	114.223.28.11	27479		User-defined setting
Dec 19, 2016, 8:28:01 AM	DENIED	Outgoing	UDP	Google Chrome	::	::	0	2001:4860:4860::8888	google-public-dns-a.google.com	53		User-defined setting
Dec 19, 2016, 8:27:58 AM	DENIED	Outgoing	UDP	Google Chrome	::	::	0	2001:4860:4860::8888	google-public-dns-a.google.com	53		User-defined setting
